date,campaign_id,platform,impressions,clicks,conversions,spend,ctr,conversion_rate,cost_per_click,cost_per_conversion
2023-05-22,CAMP_004,LinkedIn Ads,18508,789,24,498.57,4.26,3.04,0.63,20.77
2023-03-25,CAMP_008,Google Ads,86262,474,2,425.14,0.55,0.42,0.9,212.57
2023-09-27,CAMP_009,Facebook Ads,7064,962,9,636.96,13.62,0.94,0.66,70.77
2023-05-29,CAMP_005,Instagram Ads,93288,195,36,561.66,0.21,18.46,2.88,15.6
2023-09-21,CAMP_002,Instagram Ads,14351,165,2,50.23,1.15,1.21,0.3,25.11
2023-10-12,CAMP_004,Facebook Ads,23577,798,14,67.66,3.38,1.75,0.08,4.83
2023-01-21,CAMP_001,Instagram Ads,56300,436,11,143.06,0.77,2.52,0.33,13.01
2023-09-04,CAMP_004,Instagram Ads,15197,486,36,165.42,3.2,7.41,0.34,4.59
2023-12-09,CAMP_009,LinkedIn Ads,26574,406,39,281.23,1.53,9.61,0.69,7.21
2023-11-30,CAMP_002,LinkedIn Ads,94684,914,5,959.54,0.97,0.55,1.05,191.91
2023-09-29,CAMP_008,Instagram Ads,1642,919,15,255.13,55.97,1.63,0.28,17.01
2023-12-10,CAMP_005,Instagram Ads,14232,289,47,251.16,2.03,16.26,0.87,5.34
2023-12-21,CAMP_005,Google Ads,99547,830,21,307.38,0.83,2.53,0.37,14.64
2023-03-28,CAMP_008,LinkedIn Ads,94321,107,5,625.55,0.11,4.67,5.85,125.11
2023-12-03,CAMP_001,Instagram Ads,82584,168,36,411.74,0.2,21.43,2.45,11.44
2023-07-29,CAMP_002,Instagram Ads,26798,730,13,610.05,2.72,1.78,0.84,46.93
2023-02-12,CAMP_001,LinkedIn Ads,35794,89,33,822.61,0.25,37.08,9.24,24.93
2023-11-18,CAMP_008,Instagram Ads,54983,716,26,856.57,1.3,3.63,1.2,32.95
2023-02-18,CAMP_003,LinkedIn Ads,93380,497,28,280.95,0.53,5.63,0.57,10.03
2023-05-22,CAMP_001,Google Ads,77519,117,33,343.98,0.15,28.21,2.94,10.42
2023-01-14,CAMP_001,Google Ads,53936,355,29,637.22,0.66,8.17,1.79,21.97
2023-09-19,CAMP_010,Google Ads,36192,31,18,594.43,0.09,58.06,19.18,33.02
2023-06-27,CAMP_009,LinkedIn Ads,61043,852,34,538.74,1.4,3.99,0.63,15.85
2023-12-25,CAMP_004,Instagram Ads,99731,754,25,671.41,0.76,3.32,0.89,26.86
2023-07-20,CAMP_006,LinkedIn Ads,35647,375,28,478.89,1.05,7.47,1.28,17.1
2023-02-16,CAMP_009,Google Ads,69744,269,23,201.77,0.39,8.55,0.75,8.77
2023-05-22,CAMP_010,LinkedIn Ads,82539,204,18,635.08,0.25,8.82,3.11,35.28
2023-03-14,CAMP_009,Google Ads,56021,320,2,559.81,0.57,0.62,1.75,279.9
2023-05-13,CAMP_009,Facebook Ads,11355,72,13,853.36,0.63,18.06,11.85,65.64
2023-06-08,CAMP_006,Google Ads,93490,526,44,430.28,0.56,8.37,0.82,9.78
2023-02-26,CAMP_010,Facebook Ads,38097,494,11,995.59,1.3,2.23,2.02,90.51
2023-09-28,CAMP_001,Instagram Ads,17669,403,48,153.78,2.28,11.91,0.38,3.2
2023-07-02,CAMP_002,Google Ads,57521,775,4,596.55,1.35,0.52,0.77,149.14
2023-04-23,CAMP_001,LinkedIn Ads,12158,31,37,177.59,0.25,119.35,5.73,4.8
2023-01-18,CAMP_009,LinkedIn Ads,95227,53,39,363.34,0.06,73.58,6.86,9.32
2023-10-26,CAMP_002,Instagram Ads,97777,573,48,117.41,0.59,8.38,0.2,2.45
2023-12-29,CAMP_001,LinkedIn Ads,49162,680,30,276.7,1.38,4.41,0.41,9.22
2023-08-27,CAMP_003,Google Ads,78909,127,17,165.33,0.16,13.39,1.3,9.73
2023-05-08,CAMP_002,Facebook Ads,90242,175,43,478.39,0.19,24.57,2.73,11.13
2023-09-03,CAMP_002,LinkedIn Ads,6774,730,13,109.7,10.78,1.78,0.15,8.44
2023-04-02,CAMP_005,LinkedIn Ads,69147,554,7,135.87,0.8,1.26,0.25,19.41
2023-12-02,CAMP_007,Google Ads,28685,923,21,565.71,3.22,2.28,0.61,26.94
2023-11-07,CAMP_005,Google Ads,11499,66,3,804.23,0.57,4.55,12.19,268.08
2023-11-09,CAMP_001,Facebook Ads,35044,538,36,60.77,1.54,6.69,0.11,1.69
2023-06-21,CAMP_006,Facebook Ads,87622,749,25,388.66,0.85,3.34,0.52,15.55
2023-06-27,CAMP_009,Google Ads,33434,710,41,84.98,2.12,5.77,0.12,2.07
2023-09-26,CAMP_010,LinkedIn Ads,84091,470,8,709.96,0.56,1.7,1.51,88.75
2023-10-01,CAMP_003,Facebook Ads,37334,91,32,578.35,0.24,35.16,6.36,18.07
2023-04-02,CAMP_005,Facebook Ads,31892,675,0,261.58,2.12,0.0,0.39,
2023-05-22,CAMP_005,LinkedIn Ads,30173,974,22,727.52,3.23,2.26,0.75,33.07
2023-07-17,CAMP_008,Instagram Ads,22219,660,30,343.5,2.97,4.55,0.52,11.45
2023-03-19,CAMP_005,Google Ads,27684,54,46,985.35,0.2,85.19,18.25,21.42
2023-03-04,CAMP_006,Instagram Ads,68025,100,26,758.06,0.15,26.0,7.58,29.16
2023-03-17,CAMP_007,Google Ads,13775,175,2,207.76,1.27,1.14,1.19,103.88
2023-02-23,CAMP_003,Google Ads,99456,546,47,855.57,0.55,8.61,1.57,18.2
2023-07-14,CAMP_005,Google Ads,97553,908,41,856.28,0.93,4.52,0.94,20.88
2023-03-09,CAMP_004,Google Ads,9588,202,36,858.67,2.11,17.82,4.25,23.85
2023-08-21,CAMP_007,Google Ads,68588,919,17,255.05,1.34,1.85,0.28,15.0
2023-03-21,CAMP_002,LinkedIn Ads,53466,969,17,421.0,1.81,1.75,0.43,24.76
2023-09-08,CAMP_006,LinkedIn Ads,75437,570,29,119.25,0.76,5.09,0.21,4.11
2023-01-15,CAMP_008,Google Ads,44384,921,46,327.62,2.08,4.99,0.36,7.12
2023-11-28,CAMP_001,Instagram Ads,82828,847,13,462.52,1.02,1.53,0.55,35.58
2023-09-21,CAMP_007,LinkedIn Ads,97124,838,22,858.53,0.86,2.63,1.02,39.02
2023-04-23,CAMP_004,LinkedIn Ads,19535,538,1,419.31,2.75,0.19,0.78,419.31
2023-11-19,CAMP_009,Google Ads,65084,355,24,223.81,0.55,6.76,0.63,9.33
2023-07-25,CAMP_002,Google Ads,55402,33,11,395.07,0.06,33.33,11.97,35.92
2023-09-10,CAMP_006,Google Ads,59062,139,26,897.96,0.24,18.71,6.46,34.54
2023-05-05,CAMP_008,LinkedIn Ads,74039,788,22,844.52,1.06,2.79,1.07,38.39
2023-11-27,CAMP_005,Instagram Ads,24594,751,13,256.92,3.05,1.73,0.34,19.76
2023-01-01,CAMP_005,LinkedIn Ads,97132,296,17,242.74,0.3,5.74,0.82,14.28
2023-01-10,CAMP_009,Instagram Ads,26087,74,26,412.8,0.28,35.14,5.58,15.88
2023-05-03,CAMP_001,LinkedIn Ads,70081,804,16,797.13,1.15,1.99,0.99,49.82
2023-02-05,CAMP_001,Instagram Ads,91031,764,50,587.42,0.84,6.54,0.77,11.75
2023-07-21,CAMP_010,Google Ads,44595,600,16,362.18,1.35,2.67,0.6,22.64
2023-03-16,CAMP_001,Instagram Ads,90145,792,47,411.85,0.88,5.93,0.52,8.76
2023-12-12,CAMP_005,Instagram Ads,51709,484,46,209.54,0.94,9.5,0.43,4.56
2023-12-18,CAMP_001,Google Ads,35189,497,3,461.97,1.41,0.6,0.93,153.99
2023-06-06,CAMP_010,Facebook Ads,18755,447,40,191.16,2.38,8.95,0.43,4.78
2023-08-04,CAMP_003,Facebook Ads,79189,562,35,551.63,0.71,6.23,0.98,15.76
2023-12-27,CAMP_010,Google Ads,1389,822,2,661.75,59.18,0.24,0.81,330.88
2023-06-22,CAMP_008,Facebook Ads,96886,183,13,551.04,0.19,7.1,3.01,42.39
2023-11-23,CAMP_004,LinkedIn Ads,62668,758,49,695.95,1.21,6.46,0.92,14.2
2023-10-08,CAMP_004,LinkedIn Ads,10790,239,37,533.05,2.22,15.48,2.23,14.41
2023-08-29,CAMP_004,Google Ads,95703,422,10,517.55,0.44,2.37,1.23,51.75
2023-07-17,CAMP_008,Instagram Ads,25416,806,47,683.41,3.17,5.83,0.85,14.54
2023-08-29,CAMP_009,Facebook Ads,22956,198,38,220.63,0.86,19.19,1.11,5.81
2023-03-18,CAMP_003,Google Ads,82229,555,47,772.47,0.67,8.47,1.39,16.44
2023-08-29,CAMP_003,LinkedIn Ads,39797,633,44,880.5,1.59,6.95,1.39,20.01
2023-06-27,CAMP_007,LinkedIn Ads,22710,878,21,277.49,3.87,2.39,0.32,13.21
2023-01-17,CAMP_004,Google Ads,59856,733,45,270.12,1.22,6.14,0.37,6.0
2023-03-09,CAMP_004,Google Ads,31252,187,20,605.71,0.6,10.7,3.24,30.29
2023-10-16,CAMP_007,LinkedIn Ads,22770,266,8,400.96,1.17,3.01,1.51,50.12
2023-01-25,CAMP_007,LinkedIn Ads,61043,303,42,857.64,0.5,13.86,2.83,20.42
2023-11-02,CAMP_005,Google Ads,67496,35,46,981.41,0.05,131.43,28.04,21.34
2023-06-13,CAMP_007,Google Ads,99798,602,41,154.67,0.6,6.81,0.26,3.77
2023-08-03,CAMP_007,LinkedIn Ads,50746,758,34,421.78,1.49,4.49,0.56,12.41
2023-07-17,CAMP_006,Google Ads,6004,120,16,328.16,2.0,13.33,2.73,20.51
2023-12-11,CAMP_003,Instagram Ads,87329,831,12,935.87,0.95,1.44,1.13,77.99
2023-05-11,CAMP_002,LinkedIn Ads,66413,53,29,106.77,0.08,54.72,2.01,3.68
2023-10-31,CAMP_008,Google Ads,60962,720,32,671.42,1.18,4.44,0.93,20.98
2023-03-15,CAMP_007,Google Ads,99315,187,0,501.69,0.19,0.0,2.68,
2023-02-26,CAMP_003,Google Ads,98953,608,3,414.95,0.61,0.49,0.68,138.32
2023-04-16,CAMP_010,Facebook Ads,16449,762,35,902.9,4.63,4.59,1.18,25.8
2023-05-23,CAMP_003,LinkedIn Ads,5621,198,37,237.06,3.52,18.69,1.2,6.41
2023-10-20,CAMP_001,Instagram Ads,33328,953,2,383.51,2.86,0.21,0.4,191.75
2023-03-01,CAMP_004,LinkedIn Ads,92553,39,7,185.12,0.04,17.95,4.75,26.45
2023-08-05,CAMP_009,Facebook Ads,8521,291,4,229.11,3.42,1.37,0.79,57.28
2023-05-07,CAMP_008,LinkedIn Ads,56436,238,35,440.59,0.42,14.71,1.85,12.59
2023-01-13,CAMP_004,Google Ads,60851,885,27,252.75,1.45,3.05,0.29,9.36
2023-08-12,CAMP_010,Google Ads,67490,478,27,282.59,0.71,5.65,0.59,10.47
2023-10-26,CAMP_007,Facebook Ads,59079,11,6,253.44,0.02,54.55,23.04,42.24
2023-09-08,CAMP_008,Google Ads,29644,483,7,144.55,1.63,1.45,0.3,20.65
2023-09-15,CAMP_009,Instagram Ads,74912,196,5,152.18,0.26,2.55,0.78,30.44
2023-04-28,CAMP_010,Google Ads,12365,593,4,783.58,4.8,0.67,1.32,195.9
2023-05-20,CAMP_005,Facebook Ads,46299,95,33,737.76,0.21,34.74,7.77,22.36
2023-05-04,CAMP_007,Instagram Ads,50676,372,34,450.85,0.73,9.14,1.21,13.26
2023-04-19,CAMP_005,Facebook Ads,47014,56,44,629.53,0.12,78.57,11.24,14.31
2023-06-21,CAMP_005,Facebook Ads,8171,323,36,395.84,3.95,11.15,1.23,11.0
2023-03-24,CAMP_007,Facebook Ads,64510,281,15,339.79,0.44,5.34,1.21,22.65
2023-05-13,CAMP_004,Instagram Ads,76353,93,28,487.39,0.12,30.11,5.24,17.41
2023-07-22,CAMP_001,Instagram Ads,96582,384,12,436.72,0.4,3.12,1.14,36.39
2023-06-20,CAMP_009,Instagram Ads,28976,770,1,899.71,2.66,0.13,1.17,899.71
2023-01-03,CAMP_004,LinkedIn Ads,41324,932,41,198.9,2.26,4.4,0.21,4.85
2023-12-30,CAMP_005,LinkedIn Ads,95784,415,28,839.94,0.43,6.75,2.02,30.0
2023-11-24,CAMP_005,LinkedIn Ads,57902,549,42,235.7,0.95,7.65,0.43,5.61
2023-10-15,CAMP_004,Google Ads,79797,619,8,533.65,0.78,1.29,0.86,66.71
2023-08-25,CAMP_006,Google Ads,88954,575,15,391.41,0.65,2.61,0.68,26.09
2023-02-18,CAMP_007,Facebook Ads,46805,335,16,222.49,0.72,4.78,0.66,13.91
2023-05-06,CAMP_008,LinkedIn Ads,96808,777,2,517.77,0.8,0.26,0.67,258.88
2023-09-01,CAMP_010,Facebook Ads,73630,896,24,89.26,1.22,2.68,0.1,3.72
2023-05-26,CAMP_004,LinkedIn Ads,30304,365,19,658.98,1.2,5.21,1.81,34.68
2023-03-18,CAMP_002,LinkedIn Ads,46537,979,29,428.89,2.1,2.96,0.44,14.79
2023-10-12,CAMP_007,Google Ads,39854,707,30,618.16,1.77,4.24,0.87,20.61
2023-04-24,CAMP_001,Instagram Ads,47770,434,11,218.37,0.91,2.53,0.5,19.85
2023-05-23,CAMP_008,Google Ads,85784,848,49,862.62,0.99,5.78,1.02,17.6
2023-02-12,CAMP_006,Facebook Ads,38400,133,16,999.38,0.35,12.03,7.51,62.46
2023-09-05,CAMP_003,Instagram Ads,29322,436,42,970.42,1.49,9.63,2.23,23.11
2023-06-15,CAMP_005,Facebook Ads,94148,640,45,570.54,0.68,7.03,0.89,12.68
2023-10-18,CAMP_008,Instagram Ads,13474,429,0,78.25,3.18,0.0,0.18,
2023-09-23,CAMP_004,Facebook Ads,27701,398,7,844.22,1.44,1.76,2.12,120.6
2023-08-15,CAMP_005,Facebook Ads,16008,500,23,250.52,3.12,4.6,0.5,10.89
2023-09-02,CAMP_010,LinkedIn Ads,72472,920,31,793.27,1.27,3.37,0.86,25.59
2023-05-02,CAMP_010,LinkedIn Ads,13030,778,45,567.95,5.97,5.78,0.73,12.62
2023-11-26,CAMP_005,Instagram Ads,61370,906,35,800.73,1.48,3.86,0.88,22.88
2023-10-25,CAMP_006,Instagram Ads,59981,310,18,881.38,0.52,5.81,2.84,48.97
2023-07-11,CAMP_001,Instagram Ads,48390,436,29,254.78,0.9,6.65,0.58,8.79
2023-01-03,CAMP_010,Facebook Ads,33113,762,6,469.21,2.3,0.79,0.62,78.2
2023-07-20,CAMP_010,Instagram Ads,13556,882,37,235.9,6.51,4.2,0.27,6.38
2023-12-29,CAMP_003,Google Ads,49488,947,23,172.24,1.91,2.43,0.18,7.49
2023-12-16,CAMP_006,Instagram Ads,41832,28,38,891.73,0.07,135.71,31.85,23.47
2023-12-26,CAMP_002,Google Ads,37497,642,50,157.56,1.71,7.79,0.25,3.15
2023-01-05,CAMP_008,LinkedIn Ads,10930,845,45,929.02,7.73,5.33,1.1,20.64
2023-01-24,CAMP_010,Google Ads,4896,904,10,926.03,18.46,1.11,1.02,92.6
2023-08-04,CAMP_007,LinkedIn Ads,27285,730,8,451.55,2.68,1.1,0.62,56.44
2023-09-08,CAMP_005,Instagram Ads,15347,703,34,156.54,4.58,4.84,0.22,4.6
2023-03-26,CAMP_005,Google Ads,48976,49,23,208.08,0.1,46.94,4.25,9.05
2023-06-25,CAMP_008,Instagram Ads,35176,111,18,859.59,0.32,16.22,7.74,47.76
2023-02-05,CAMP_006,LinkedIn Ads,95768,47,0,214.42,0.05,0.0,4.56,
2023-02-09,CAMP_008,Google Ads,1939,211,48,364.23,10.88,22.75,1.73,7.59
2023-09-18,CAMP_004,Google Ads,27400,828,29,790.18,3.02,3.5,0.95,27.25
2023-02-03,CAMP_006,Instagram Ads,28068,117,35,59.23,0.42,29.91,0.51,1.69
2023-08-30,CAMP_006,LinkedIn Ads,57362,537,3,184.02,0.94,0.56,0.34,61.34
2023-02-16,CAMP_003,Facebook Ads,61395,758,19,360.75,1.23,2.51,0.48,18.99
2023-04-09,CAMP_003,Google Ads,46146,502,40,675.35,1.09,7.97,1.35,16.88
2023-07-31,CAMP_002,LinkedIn Ads,8335,905,6,964.03,10.86,0.66,1.07,160.67
2023-02-16,CAMP_004,Google Ads,32537,176,42,389.73,0.54,23.86,2.21,9.28
2023-10-27,CAMP_010,Instagram Ads,14731,189,22,129.09,1.28,11.64,0.68,5.87
2023-07-28,CAMP_006,Facebook Ads,65212,678,29,954.51,1.04,4.28,1.41,32.91
2023-03-13,CAMP_010,LinkedIn Ads,16024,551,45,668.36,3.44,8.17,1.21,14.85
2023-01-01,CAMP_009,Facebook Ads,47249,375,44,61.84,0.79,11.73,0.16,1.41
2023-03-22,CAMP_005,LinkedIn Ads,53799,721,24,216.31,1.34,3.33,0.3,9.01
2023-02-17,CAMP_010,Google Ads,31732,259,3,853.07,0.82,1.16,3.29,284.36
2023-12-11,CAMP_002,Facebook Ads,47138,926,14,302.82,1.96,1.51,0.33,21.63
2023-06-21,CAMP_005,Facebook Ads,52005,586,23,869.2,1.13,3.92,1.48,37.79
2023-01-24,CAMP_010,Google Ads,76105,714,33,631.55,0.94,4.62,0.88,19.14
2023-11-18,CAMP_007,Google Ads,95076,354,7,614.82,0.37,1.98,1.74,87.83
2023-12-12,CAMP_007,Google Ads,39182,774,13,106.93,1.98,1.68,0.14,8.23
2023-03-25,CAMP_005,Facebook Ads,78353,77,14,611.65,0.1,18.18,7.94,43.69
2023-04-24,CAMP_008,Facebook Ads,10389,873,41,697.79,8.4,4.7,0.8,17.02
2023-12-15,CAMP_007,Google Ads,51102,178,10,483.94,0.35,5.62,2.72,48.39
2023-01-01,CAMP_008,Instagram Ads,75422,867,1,447.4,1.15,0.12,0.52,447.4
2023-10-23,CAMP_002,Instagram Ads,44588,586,41,252.67,1.31,7.0,0.43,6.16
2023-11-26,CAMP_005,Google Ads,28833,696,45,500.63,2.41,6.47,0.72,11.13
2023-03-18,CAMP_005,LinkedIn Ads,5347,546,25,459.69,10.21,4.58,0.84,18.39
2023-11-01,CAMP_007,Facebook Ads,79640,808,46,914.48,1.01,5.69,1.13,19.88
2023-06-28,CAMP_009,Instagram Ads,58737,500,10,854.73,0.85,2.0,1.71,85.47
2023-03-07,CAMP_007,Google Ads,15654,417,4,876.46,2.66,0.96,2.1,219.12
2023-05-10,CAMP_005,Google Ads,31787,30,27,298.79,0.09,90.0,9.96,11.07
2023-04-15,CAMP_003,LinkedIn Ads,72502,964,38,358.83,1.33,3.94,0.37,9.44
2023-07-17,CAMP_005,LinkedIn Ads,17639,816,49,281.52,4.63,6.0,0.34,5.75
2023-05-14,CAMP_006,Instagram Ads,92047,284,17,716.15,0.31,5.99,2.52,42.13
2023-10-30,CAMP_002,LinkedIn Ads,78768,784,1,959.36,1.0,0.13,1.22,959.36
2023-07-22,CAMP_002,Instagram Ads,41836,948,3,641.66,2.27,0.32,0.68,213.89
2023-11-08,CAMP_003,Instagram Ads,85651,643,47,691.5,0.75,7.31,1.08,14.71
2023-09-28,CAMP_002,LinkedIn Ads,60014,425,13,134.67,0.71,3.06,0.32,10.36
2023-04-08,CAMP_001,Instagram Ads,65025,566,19,501.37,0.87,3.36,0.89,26.39
2023-07-13,CAMP_009,LinkedIn Ads,49087,893,47,168.0,1.82,5.26,0.19,3.57
2023-10-21,CAMP_005,Instagram Ads,52083,24,4,107.99,0.05,16.67,4.5,27.0
2023-01-24,CAMP_003,Instagram Ads,69555,799,38,311.85,1.15,4.76,0.39,8.21
2023-10-31,CAMP_005,Facebook Ads,70006,105,17,781.56,0.15,16.19,7.44,45.97
2023-06-01,CAMP_007,LinkedIn Ads,37240,841,29,856.75,2.26,3.45,1.02,29.54
2023-10-12,CAMP_010,Facebook Ads,24066,810,1,579.0,3.37,0.12,0.71,579.0
2023-12-08,CAMP_006,Instagram Ads,81195,568,21,753.73,0.7,3.7,1.33,35.89
2023-11-19,CAMP_003,Facebook Ads,57152,138,28,982.38,0.24,20.29,7.12,35.09
2023-11-23,CAMP_010,Instagram Ads,46363,844,9,454.08,1.82,1.07,0.54,50.45
2023-04-24,CAMP_006,Facebook Ads,95787,662,40,257.76,0.69,6.04,0.39,6.44
2023-08-25,CAMP_003,LinkedIn Ads,8666,631,0,976.44,7.28,0.0,1.55,
2023-09-28,CAMP_007,Facebook Ads,2817,469,2,577.77,16.65,0.43,1.23,288.88
2023-05-27,CAMP_009,Instagram Ads,84796,81,4,903.27,0.1,4.94,11.15,225.82
2023-08-02,CAMP_009,Google Ads,91160,1000,22,723.82,1.1,2.2,0.72,32.9
2023-07-03,CAMP_006,Instagram Ads,66158,428,29,561.63,0.65,6.78,1.31,19.37
2023-02-22,CAMP_006,Facebook Ads,1391,807,18,730.95,58.02,2.23,0.91,40.61
2023-08-31,CAMP_004,Google Ads,99089,213,19,876.22,0.21,8.92,4.11,46.12
2023-11-09,CAMP_005,LinkedIn Ads,14276,487,24,959.09,3.41,4.93,1.97,39.96
2023-09-12,CAMP_009,Instagram Ads,26542,594,42,644.18,2.24,7.07,1.08,15.34
2023-05-01,CAMP_005,Facebook Ads,29425,613,3,190.04,2.08,0.49,0.31,63.35
2023-11-23,CAMP_003,Facebook Ads,46760,357,48,798.83,0.76,13.45,2.24,16.64
2023-04-07,CAMP_008,LinkedIn Ads,52127,805,39,358.39,1.54,4.84,0.45,9.19
2023-06-22,CAMP_002,LinkedIn Ads,39729,903,22,845.13,2.27,2.44,0.94,38.41
2023-12-19,CAMP_007,Google Ads,44822,643,36,348.62,1.43,5.6,0.54,9.68
2023-12-28,CAMP_004,Instagram Ads,15070,254,47,230.31,1.69,18.5,0.91,4.9
2023-09-10,CAMP_009,LinkedIn Ads,9061,241,48,367.78,2.66,19.92,1.53,7.66
2023-04-22,CAMP_001,LinkedIn Ads,43458,505,3,414.46,1.16,0.59,0.82,138.15
2023-06-02,CAMP_007,Facebook Ads,14061,510,37,685.23,3.63,7.25,1.34,18.52
2023-06-07,CAMP_002,Facebook Ads,1326,864,6,762.58,65.16,0.69,0.88,127.1
2023-09-03,CAMP_001,LinkedIn Ads,45385,893,14,379.36,1.97,1.57,0.42,27.1
2023-06-07,CAMP_001,Instagram Ads,52926,931,41,980.61,1.76,4.4,1.05,23.92
2023-04-10,CAMP_010,Instagram Ads,21886,647,1,371.69,2.96,0.15,0.57,371.69
2023-07-22,CAMP_010,LinkedIn Ads,75095,269,21,243.24,0.36,7.81,0.9,11.58
2023-05-17,CAMP_002,Instagram Ads,99198,945,28,601.51,0.95,2.96,0.64,21.48
2023-03-22,CAMP_002,Google Ads,83237,384,5,71.13,0.46,1.3,0.19,14.23
2023-11-06,CAMP_008,Facebook Ads,30917,432,1,317.99,1.4,0.23,0.74,317.99
2023-03-28,CAMP_005,LinkedIn Ads,83163,669,49,784.95,0.8,7.32,1.17,16.02
2023-05-21,CAMP_002,Instagram Ads,22535,879,2,483.03,3.9,0.23,0.55,241.51
2023-06-26,CAMP_007,Google Ads,73767,432,49,715.47,0.59,11.34,1.66,14.6
2023-07-18,CAMP_003,Instagram Ads,55607,152,11,905.08,0.27,7.24,5.95,82.28
2023-06-13,CAMP_001,Facebook Ads,92523,265,0,313.2,0.29,0.0,1.18,
2023-09-12,CAMP_002,Google Ads,27466,329,22,804.74,1.2,6.69,2.45,36.58
2023-07-13,CAMP_005,Instagram Ads,53741,98,27,669.29,0.18,27.55,6.83,24.79
2023-05-04,CAMP_007,LinkedIn Ads,12960,800,48,382.87,6.17,6.0,0.48,7.98
2023-10-20,CAMP_001,Google Ads,10907,801,5,836.42,7.34,0.62,1.04,167.28
2023-10-21,CAMP_005,Instagram Ads,5366,11,5,732.62,0.2,45.45,66.6,146.52
2023-10-13,CAMP_010,Google Ads,48369,384,7,624.26,0.79,1.82,1.63,89.18
2023-08-25,CAMP_007,Instagram Ads,40129,565,32,238.53,1.41,5.66,0.42,7.45
2023-04-20,CAMP_002,Instagram Ads,39538,117,9,230.74,0.3,7.69,1.97,25.64
2023-07-25,CAMP_008,Facebook Ads,84142,696,33,950.54,0.83,4.74,1.37,28.8
2023-11-12,CAMP_001,Facebook Ads,43305,736,17,712.12,1.7,2.31,0.97,41.89
2023-03-12,CAMP_006,Facebook Ads,4523,578,43,301.56,12.78,7.44,0.52,7.01
2023-11-04,CAMP_003,Instagram Ads,69571,236,17,181.28,0.34,7.2,0.77,10.66
2023-10-20,CAMP_003,LinkedIn Ads,18113,322,1,816.97,1.78,0.31,2.54,816.97
2023-06-06,CAMP_004,Facebook Ads,47941,512,31,290.2,1.07,6.05,0.57,9.36
2023-06-28,CAMP_001,Instagram Ads,22389,290,2,406.87,1.3,0.69,1.4,203.44
2023-09-01,CAMP_007,Facebook Ads,14790,733,9,545.66,4.96,1.23,0.74,60.63
2023-01-16,CAMP_004,Google Ads,74713,637,16,252.94,0.85,2.51,0.4,15.81
2023-03-14,CAMP_006,LinkedIn Ads,47398,773,38,177.42,1.63,4.92,0.23,4.67
2023-11-27,CAMP_009,Instagram Ads,68401,935,33,326.45,1.37,3.53,0.35,9.89
2023-10-09,CAMP_001,Google Ads,44998,765,34,318.08,1.7,4.44,0.42,9.36
2023-07-11,CAMP_001,LinkedIn Ads,97060,316,24,181.85,0.33,7.59,0.58,7.58
2023-02-12,CAMP_008,Google Ads,8347,278,32,165.35,3.33,11.51,0.59,5.17
2023-01-17,CAMP_009,Facebook Ads,95544,379,1,190.95,0.4,0.26,0.5,190.95
2023-07-30,CAMP_002,Instagram Ads,80014,105,21,458.74,0.13,20.0,4.37,21.84
2023-06-08,CAMP_008,LinkedIn Ads,53826,976,27,88.64,1.81,2.77,0.09,3.28
2023-04-03,CAMP_008,Instagram Ads,77937,343,34,844.09,0.44,9.91,2.46,24.83
2023-02-01,CAMP_009,LinkedIn Ads,94054,132,40,737.76,0.14,30.3,5.59,18.44
2023-01-17,CAMP_008,Instagram Ads,77275,717,25,535.84,0.93,3.49,0.75,21.43
2023-02-15,CAMP_008,Facebook Ads,1967,787,6,902.45,40.01,0.76,1.15,150.41
2023-06-27,CAMP_006,Instagram Ads,44738,502,38,502.65,1.12,7.57,1.0,13.23
2023-08-02,CAMP_003,LinkedIn Ads,12217,408,7,353.91,3.34,1.72,0.87,50.56
2023-01-16,CAMP_007,Google Ads,44560,1000,50,739.22,2.24,5.0,0.74,14.78
2023-08-02,CAMP_003,LinkedIn Ads,69794,416,22,89.9,0.6,5.29,0.22,4.09
2023-12-03,CAMP_007,Instagram Ads,17050,238,35,440.77,1.4,14.71,1.85,12.59
2023-11-08,CAMP_010,LinkedIn Ads,71849,208,48,140.3,0.29,23.08,0.67,2.92
2023-07-03,CAMP_009,Facebook Ads,6247,417,11,790.57,6.68,2.64,1.9,71.87
2023-03-10,CAMP_009,Facebook Ads,44123,493,49,877.41,1.12,9.94,1.78,17.91
2023-01-04,CAMP_008,Instagram Ads,80993,571,3,683.51,0.7,0.53,1.2,227.84
2023-07-17,CAMP_006,Facebook Ads,50701,860,15,240.21,1.7,1.74,0.28,16.01
2023-10-06,CAMP_007,Google Ads,52365,923,40,695.7,1.76,4.33,0.75,17.39
2023-05-25,CAMP_007,Facebook Ads,34434,559,34,147.63,1.62,6.08,0.26,4.34
2023-01-23,CAMP_002,Facebook Ads,9283,561,44,492.03,6.04,7.84,0.88,11.18
2023-08-06,CAMP_002,Google Ads,27783,49,22,366.6,0.18,44.9,7.48,16.66
2023-11-26,CAMP_007,Facebook Ads,4965,955,49,748.66,19.23,5.13,0.78,15.28
2023-08-08,CAMP_005,Instagram Ads,42893,869,47,597.69,2.03,5.41,0.69,12.72
2023-04-30,CAMP_006,Instagram Ads,77333,677,16,378.08,0.88,2.36,0.56,23.63
2023-08-09,CAMP_008,Facebook Ads,60702,108,8,56.96,0.18,7.41,0.53,7.12
